115,-20,-20.53626455
116,-21,-20.54090191
117,-21,-20.54549289
118,-21,-20.55003796
119,-21,-20.55453758
120,-21,-20.5589922
121,-20,-20.55340228
122,-21,-20.55786826
123,-20,-20.55228958
124,-21,-20.55676668
125,-21,-20.56119901
126,-21,-20.56558702
127,-21,-20.56993115
128,-19,-20.55423184
129,-21,-20.55868952
130,-21,-20.56310263
131,-21,-20.5674716
132,-21,-20.57179689
133,-21,-20.57607892
134,-21,-20.58031813
135,-20,-20.57451495
136,-20,-20.5687698
137,-20,-20.5630821
138,-20,-20.55745128
139,-21,-20.56187677
140,-21,-20.566258
141,-21,-20.57059542
142,-20,-20.56488946
143,-21,-20.56924057
144,-21,-20.57354816
145,-20,-20.56781268
146,-21,-20.57213456
147,-18,-20.54641321
148,-19,-20.53094908
149,-21,-20.53563959
150,-21,-20.54028319
151,-20,-20.53488036
152,-20,-20.52953156
153,-19,-20.51423624
154,-21,-20.51909388
155,-21,-20.52390294
156,-20,-20.51866391
157,-21,-20.52347727
158,-21,-20.5282425
159,-21,-20.53296007
160,-21,-20.53763047
161,-21,-20.54225417
162,-20,-20.53683163
163,-20,-20.53146331
164,-21,-20.53614868
165,-21,-20.54078719
166,-21,-20.54537932
167,-20,-20.53992552
168,-21,-20.54452627
169,-21,-20.54908101
170,-21,-20.5535902
171,-21,-20.55805429
172,-20,-20.55247375
173,-21,-20.55694901
174,-21,-20.56137952
175,-21,-20.56576573
176,-21,-20.57010807
177,-21,-20.57440699
178,-21,-20.57866292
179,-20,-20.57287629
180,-20,-20.56714753
181,-19,-20.55147605
182,-21,-20.55596129
183,-20,-20.55040168
184,-20,-20.54489766
185,-21,-20.54944869
186,-21,-20.5539542
187,-20,-20.54841466
188,-20,-20.54293051
189,-19,-20.52750121
190,-21,-20.53222619
191,-21,-20.53690393
192,-20,-20.53153489
193,-20,-20.52621954
194,-20,-20.52095735
195,-21,-20.52574777
196,-21,-20.5304903
197,-21,-20.53518539
198,-20,-20.52983354
199,-20,-20.5245352
200,-20,-20.51928985
201,-21,-20.52409695
202,-21,-20.52885598
203,-19,-20.51356742
204,-20,-20.50843175
205,-20,-20.50334743
206,-21,-20.50831396
207,-21,-20.51323082
208,-19,-20.49809851
209,-20,-20.49311753
210,-21,-20.49818635
211,-21,-20.50320449
212,-19,-20.48817244
213,-17,-20.45329072
214,-21,-20.45875781
215,-20,-20.45417023
216,-21,-20.45962853
217,-20,-20.45503224
218,-20,-20.45048192
219,-19,-20.4359771
220,-21,-20.44161733
221,-19,-20.42720116
222,-20,-20.42292915
223,-20,-20.41869986
224,-21,-20.42451286
225,-20,-20.42026773
226,-19,-20.40606505
227,-20,-20.4020044
228,-20,-20.39798436
229,-20,-20.39400451
230,-19,-20.38006447
231,-21,-20.38626382
232,-18,-20.36240119
233,-20,-20.35877717
234,-21,-20.3651894
235,-21,-20.37153751
236,-21,-20.37782213
237,-21,-20.38404391
238,-21,-20.39020347
239,-20,-20.38630144
240,-21,-20.39243842
241,-21,-20.39851404
242,-21,-20.4045289
243,-19,-20.39048361
244,-19,-20.37657877
245,-20,-20.37281299
246,-21,-20.37908486
247,-20,-20.37529401
248,-21,-20.38154107
249,-21,-20.38772566
250,-21,-20.3938484
251,-21,-20.39990992
252,-21,-20.40591082
253,-21,-20.41185171
254,-21,-20.41773319
255,-20,-20.41355586
256,-21,-20.4194203
257,-20,-20.4152261
258,-21,-20.42107384
259,-21,-20.4268631
260,-21,-20.43259447
261,-20,-20.42826852
262,-21,-20.43398584
263,-19,-20.41964598
264,-20,-20.41544952
265,-21,-20.42129502
266,-18,-20.39708207
267,-20,-20.39311125
268,-19,-20.37918014
269,-19,-20.36538834
270,-19,-20.35173446
271,-18,-20.32821711
272,-21,-20.33493494
273,-21,-20.34158559
274,-21,-20.34816973
275,-20,-20.34468804
276,-21,-20.35124116
277,-20,-20.34772875
278,-20,-20.34425146
279,-21,-20.35080894
280,-21,-20.35730085
281,-20,-20.35372785
282,-21,-20.36019057
283,-18,-20.33658866
284,-20,-20.33322277
285,-21,-20.33989055
286,-21,-20.34649164
287,-18,-20.32302673
288,-19,-20.30979646
289,-19,-20.29669849
290,-21,-20.30373151
291,-21,-20.31069419
292,-21,-20.31758725
293,-20,-20.31441138
294,-21,-20.32126727
295,-19,-20.30805459
296,-21,-20.31497405
297,-19,-20.30182431
298,-21,-20.30880606
299,-19,-20.295718
300,-19,-20.28276082
301,-21,-20.28993321
302,-20,-20.28703388
303,-21,-20.29416354
304,-21,-20.30122191
305,-19,-20.28820969
306,-20,-20.28532759
307,-21,-20.29247432
308,-20,-20.28954957
309,-21,-20.29665408
310,-20,-20.29368754
311,-20,-20.29075066
312,-20,-20.28784315
313,-20,-20.28496472
314,-20,-20.28211508
315,-21,-20.28929392
316,-21,-20.29640099
317,-21,-20.30343698
318,-21,-20.31040261
319,-21,-20.31729858
320,-21,-20.32412559
321,-20,-20.32088434
322,-19,-20.30767549
323,-19,-20.29459874
324,-20,-20.29165275
325,-20,-20.28873622
326,-21,-20.29584886
327,-20,-20.29289037
328,-21,-20.29996147
329,-21,-20.30696186
330,-20,-20.30389224
331,-20,-20.30085331
332,-19,-20.28784478
333,-19,-20.27496633
334,-18,-20.25221667
335,-20,-20.2496945
336,-19,-20.23719756
337,-21,-20.24482558
338,-19,-20.23237733
339,-21,-20.24005355
340,-21,-20.24765302
341,-21,-20.25517649
342,-21,-20.26262472
343,-21,-20.26999848
344,-21,-20.27729849
345,-21,-20.28452551
346,-19,-20.27168025
347,-21,-20.27896345
348,-21,-20.28617381
349,-20,-20.28331208
350,-21,-20.29047896
351,-20,-20.28757417
352,-19,-20.27469842
353,-19,-20.26195144
354,-19,-20.24933193
355,-18,-20.22683861
356,-21,-20.23457022
357,-21,-20.24222452
358,-21,-20.24980227
359,-19,-20.23730425
360,-21,-20.24493121
361,-21,-20.2524819
362,-21,-20.25995708
363,-20,-20.25735751
364,-20,-20.25478393
365,-21,-20.26223609
366,-21,-20.26961373
367,-20,-20.26691759
368,-20,-20.26424842
369,-20,-20.26160593
370,-18,-20.23898987
371,-21,-20.24659998
372,-19,-20.23413398
373,-20,-20.23179264
374,-21,-20.23947471
375,-21,-20.24707996
376,-21,-20.25460916
377,-20,-20.25206307
378,-19,-20.23954244
379,-20,-20.23714702
380,-21,-20.24477555
381,-21,-20.25232779
382,-20,-20.24980451
383,-20,-20.24730647
384,-21,-20.2548334
385,-21,-20.26228507
386,-20,-20.25966222
387,-20,-20.2570656
388,-21,-20.26449494
389,-21,-20.27184999
390,-19,-20.25913149
391,-20,-20.25654018
392,-20,-20.25397477
393,-18,-20.23143503
394,-20,-20.22912068
395,-21,-20.23682947
396,-21,-20.24446117
397,-21,-20.25201656
398,-19,-20.2394964
399,-20,-20.23710143
400,-20,-20.23473042
401,-20,-20.23238311
402,-21,-20.24005928
403,-20,-20.23765869
404,-21,-20.2452821
405,-21,-20.25282928
406,-20,-20.25030099
407,-21,-20.25779798
408,-18,-20.23522
409,-21,-20.2428678
410,-20,-20.24043912
411,-21,-20.24803473
412,-21,-20.25555438
413,-20,-20.25299884
414,-21,-20.26046885
415,-21,-20.26786416
416,-21,-20.27518552
417,-20,-20.27243367
418,-19,-20.25970933
419,-21,-20.26711224
420,-19,-20.25444111
421,-20,-20.2518967
422,-21,-20.25937774
423,-21,-20.26678396
424,-21,-20.27411612
425,-20,-20.27137496
426,-19,-20.25866121
427,-21,-20.2660746
428,-21,-20.27341385
429,-21,-20.28067971
430,-21,-20.28787291
431,-21,-20.29499418
432,-19,-20.28204424
433,-21,-20.2892238
434,-20,-20.28633156
435,-20,-20.28346825
436,-19,-20.27063356
437,-21,-20.27792723
438,-19,-20.26514796
439,-21,-20.27249648
440,-20,-20.26977151
441,-17,-20.2370738
442,-21,-20.24470306
443,-19,-20.23225603
444,-21,-20.23993347
445,-20,-20.23753413
446,-21,-20.24515879
447,-19,-20.2327072
448,-21,-20.24038013
449,-19,-20.22797633
450,-21,-20.23569657
451,-20,-20.2333396
452,-21,-20.24100621
453,-20,-20.23859614
454,-21,-20.24621018
455,-21,-20.25374808
456,-20,-20.2512106
457,-20,-20.24869849
458,-20,-20.24621151
459,-20,-20.24374939
460,-20,-20.2413119
461,-19,-20.22889878
462,-21,-20.23660979
463,-20,-20.2342437
464,-20,-20.23190126
465,-21,-20.23958225
466,-19,-20.22718642
467,-16,-20.18491456
468,-20,-20.18306541
469,-21,-20.19123476
470,-21,-20.19932241
471,-20,-20.19732919
472,-20,-20.1953559
473,-19,-20.18340234
474,-19,-20.17156831
475,-21,-20.17985263
476,-19,-20.1680541
477,-21,-20.17637356
478,-21,-20.18460983
479,-19,-20.17276373
480,-20,-20.17103609
481,-19,-20.15932573
482,-21,-20.16773247
483,-21,-20.17605515
484,-20,-20.1742946
485,-17,-20.14255165
486,-17,-20.11112613
487,-20,-20.11001487
488,-19,-20.09891472
489,-19,-20.08792558
490,-20,-20.08704632
491,-21,-20.09617586
492,-20,-20.0952141
493,-21,-20.10426196
494,-20,-20.10321934
495,-18,-20.08218715
496,-20,-20.08136527
497,-21,-20.09055162
498,-20,-20.08964611
499,-19,-20.07874964
500,-20,-20.07796215
501,-21,-20.08718253
502,-20,-20.0863107
503,-21,-20.09544759
504,-20,-20.09449312
505,-21,-20.10354819
506,-20,-20.10251271
507,-21,-20.11148758
508,-20,-20.1103727
509,-21,-20.11926898
510,-21,-20.12807629
511,-21,-20.13679552
512,-18,-20.11542757
513,-20,-20.11427329
514,-19,-20.10313056
515,-19,-20.09209925
516,-21,-20.10117826
517,-21,-20.11016648
518,-19,-20.09906481
519,-19,-20.08807417
520,-19,-20.07719342
521,-21,-20.08642149
522,-21,-20.09555727
523,-20,-20.0946017
524,-21,-20.10365568
525,-19,-20.09261913
526,-20,-20.09169294
527,-20,-20.09077601
528,-20,-20.08986825
529,-21,-20.09896956
530,-21,-20.10797987
531,-21,-20.11690007
532,-21,-20.12573107
533,-20,-20.12447376
534,-21,-20.13322902
535,-19,-20.12189673
536,-21,-20.13067776
537,-19,-20.11937099
538,-20,-20.11817728
539,-21,-20.1269955
540,-20,-20.12572555
541,-18,-20.10446829
542,-21,-20.11342361
543,-20,-20.11228937
544,-21,-20.12116648
545,-21,-20.12995482
546,-19,-20.11865527
547,-21,-20.12746871
548,-21,-20.13619403
549,-21,-20.14483209
550,-21,-20.15338377
551,-21,-20.16184993
552,-21,-20.17023143
553,-19,-20.15852912
554,-20,-20.15694382
555,-21,-20.16537439
556,-21,-20.17372064
557,-19,-20.16198344
558,-19,-20.1503636
559,-19,-20.13885997
560,-20,-20.13747137
561,-19,-20.12609665
562,-19,-20.11483569
563,-19,-20.10368733
564,-21,-20.11265046
565,-21,-20.12152395
566,-21,-20.13030871
567,-20,-20.12900562
568,-21,-20.13771557
569,-20,-20.13633841
570,-21,-20.14497503
571,-21,-20.15352528
572,-21,-20.16199002
573,-19,-20.15037012
574,-19,-20.13886642
575,-20,-20.13747776
576,-21,-20.14610298
577,-20,-20.14464195
578,-21,-20.15319553
579,-19,-20.14166358
580,-20,-20.14024694
581,-20,-20.13884447
582,-21,-20.14745603
583,-20,-20.14598147
584,-19,-20.13452165
585,-20,-20.13317644
586,-21,-20.14184467
587,-20,-20.14042622
588,-21,-20.14902196
589,-20,-20.14753174
590,-20,-20.14605643
591,-21,-20.15459586
592,-18,-20.1330499
593,-19,-20.1217194
594,-20,-20.12050221
595,-21,-20.12929719
596,-18,-20.10800422
597,-19,-20.09692417
598,-21,-20.10595493
599,-20,-20.10489538
600,-21,-20.11384643
601,-21,-20.12270796
602,-19,-20.11148088
603,-21,-20.12036608
604,-20,-20.11916241
605,-21,-20.12797079
606,-20,-20.12669108
607,-21,-20.13542417
608,-20,-20.13406993
609,-21,-20.14272923
610,-19,-20.13130194
611,-21,-20.13998892
612,-21,-20.14858903
613,-19,-20.13710314
614,-19,-20.12573211
615,-21,-20.13447479
616,-20,-20.13313004
617,-21,-20.14179874
618,-21,-20.15038075
619,-19,-20.13887694
620,-19,-20.12748817
621,-20,-20.12621329
622,-20,-20.12495116
623,-21,-20.13370165
624,-20,-20.13236463
625,-21,-20.14104099
626,-20,-20.13963058
627,-20,-20.13823427
628,-21,-20.14685193
629,-21,-20.15538341
630,-20,-20.15382957
631,-20,-20.15229128
632,-20,-20.15076837
633,-20,-20.14926068
634,-21,-20.15776807
635,-19,-20.14619039
636,-21,-20.15472849
637,-21,-20.16318121
638,-21,-20.17154939
639,-21,-20.1798339
640,-21,-20.18803556
641,-20,-20.1861552
642,-21,-20.19429365
643,-20,-20.19235072
644,-20,-20.19042721
645,-21,-20.19852294
646,-19,-20.18653771
647,-20,-20.18467233
648,-21,-20.19282561
649,-20,-20.19089735
650,-20,-20.18898838
651,-18,-20.16709849
652,-21,-20.17542751
653,-21,-20.18367323
654,-21,-20.1918365
655,-18,-20.16991814
656,-21,-20.17821895
657,-21,-20.18643677
658,-21,-20.1945724
659,-21,-20.20262667
660,-21,-20.21060041
661,-20,-20.2084944
662,-20,-20.20640946
663,-17,-20.17434536
664,-21,-20.18260191
665,-18,-20.16077589
666,-21,-20.16916813
667,-18,-20.14747645
668,-20,-20.14600169
669,-20,-20.14454167
670,-21,-20.15309625
671,-21,-20.16156529
672,-20,-20.15994964
673,-20,-20.15835014
674,-21,-20.16676664
675,-21,-20.17509897
676,-21,-20.18334798
677,-21,-20.1915145
678,-21,-20.19959936
679,-20,-20.19760337
680,-21,-20.20562733
681,-20,-20.20357106
682,-21,-20.21153535
683,-19,-20.19941999
684,-21,-20.20742579
685,-19,-20.19535154
686,-21,-20.20339802
687,-21,-20.21136404
688,-21,-20.2192504
689,-20,-20.2170579
690,-20,-20.21488732
691,-21,-20.22273844
692,-20,-20.22051106
693,-21,-20.22830595
694,-20,-20.22602289
695,-21,-20.23376266
696,-19,-20.22142503
697,-21,-20.22921078
698,-21,-20.23691868
699,-21,-20.24454949
700,-21,-20.25210399
701,-19,-20.23958295
702,-17,-20.20718713
703,-20,-20.20511525
704,-20,-20.2030641
705,-20,-20.20103346
706,-21,-20.20902313
707,-19,-20.19693289
708,-21,-20.20496357
709,-21,-20.21291393
710,-21,-20.22078479
711,-21,-20.22857694
712,-19,-20.21629117
713,-19,-20.20412826
714,-21,-20.21208698
715,-19,-20.19996611
716,-19,-20.18796645
717,-21,-20.19608678
718,-21,-20.20412592
719,-21,-20.21208466
720,-20,-20.20996381
721,-20,-20.20786417
722,-18,-20.18578553
723,-19,-20.17392767
724,-21,-20.1821884
725,-20,-20.18036651
726,-21,-20.18856285
727,-20,-20.18667722
728,-21,-20.19481045
729,-18,-20.17286234
730,-21,-20.18113372
731,-21,-20.18932238
732,-20,-20.18742916
733,-20,-20.18555487
734,-21,-20.19369932
735,-19,-20.18176233
736,-21,-20.1899447
737,-21,-20.19804526
738,-19,-20.1860648
739,-20,-20.18420415
740,-20,-20.18236211
741,-19,-20.17053849
742,-21,-20.17883311
743,-19,-20.16704478
744,-21,-20.17537433
745,-19,-20.16362059
746,-21,-20.17198438
747,-21,-20.18026454
748,-19,-20.16846189
749,-21,-20.17677727
750,-21,-20.1850095
751,-19,-20.1731594
752,-21,-20.18142781
753,-20,-20.17961353
754,-20,-20.1778174
755,-20,-20.17603922
756,-21,-20.18427883
757,-19,-20.17243604
758,-21,-20.18071168
759,-21,-20.18890456
760,-20,-20.18701552
761,-19,-20.17514536
762,-20,-20.17339391
763,-21,-20.18165997
764,-20,-20.17984337
765,-20,-20.17804494
766,-21,-20.18626449
767,-20,-20.18440184
768,-20,-20.18255782
769,-21,-20.19073225
770,-21,-20.19882492
771,-21,-20.20683667
772,-20,-20.20476831
773,-21,-20.21272062
774,-21,-20.22059342
775,-19,-20.20838748
776,-19,-20.19630361
777,-20,-20.19434057
778,-19,-20.18239717
779,-20,-20.1805732
780,-21,-20.18876746
781,-18,-20.16687979
782,-21,-20.17521099
783,-19,-20.16345888
784,-21,-20.17182429
785,-18,-20.15010605
786,-21,-20.15860499
787,-21,-20.16701894
788,-18,-20.14534875
789,-21,-20.15389526
790,-21,-20.16235631
791,-18,-20.14073275
792,-19,-20.12932542
793,-21,-20.13803217
794,-21,-20.14665184
795,-21,-20.15518533
796,-20,-20.15363347
797,-20,-20.15209714
798,-21,-20.16057617
799,-20,-20.1589704
800,-21,-20.1673807
801,-21,-20.17570689
802,-21,-20.18394982
803,-20,-20.18211033
804,-20,-20.18028922
805,-21,-20.18848633
806,-20,-20.18660147
807,-21,-20.19473545
808,-20,-20.1927881
809,-21,-20.20086022
810,-20,-20.19885161
811,-20,-20.1968631
812,-20,-20.19489447
813,-21,-20.20294552
814,-20,-20.20091607
815,-20,-20.19890691
816,-20,-20.19691784
817,-21,-20.20494866
818,-20,-20.20289917
819,-21,-20.21087018
820,-21,-20.21876148
821,-20,-20.21657386
822,-21,-20.22440813
823,-21,-20.23216404
824,-19,-20.2198424
825,-21,-20.22764398
826,-21,-20.23536754
827,-21,-20.24301387
828,-21,-20.25058373
829,-21,-20.25807789
830,-18,-20.23549711
831,-20,-20.23314214
832,-21,-20.24081072
833,-21,-20.24840261
834,-20,-20.24591858
835,-17,-20.2134594
836,-21,-20.2213248
837,-20,-20.21911156
838,-19,-20.20692044
839,-21,-20.21485124
840,-21,-20.22270272
841,-21,-20.2304757
842,-21,-20.23817094
843,-18,-20.21578923
844,-19,-20.20363134
845,-21,-20.21159503
846,-20,-20.20947907
847,-21,-20.21738428
848,-21,-20.22521044
849,-21,-20.23295834
850,-20,-20.23062875
851,-20,-20.22832247
852,-21,-20.23603924
853,-21,-20.24367885
854,-21,-20.25124206
855,-19,-20.23872964
856,-20,-20.23634234
857,-18,-20.21397892
858,-21,-20.22183913
859,-20,-20.21962074
860,-19,-20.20742453
861,-18,-20.18535029
862,-21,-20.19349678
863,-20,-20.19156182
864,-21,-20.1996462
865,-21,-20.20764974
866,-19,-20.19557324
867,-19,-20.18361751
868,-21,-20.19178133
869,-19,-20.17986352
870,-21,-20.18806488
871,-19,-20.17618423
872,-21,-20.18442239
873,-20,-20.18257817
874,-21,-20.19075239
875,-19,-20.17884486
876,-20,-20.17705641
877,-19,-20.16528585
878,-20,-20.16363299
879,-21,-20.17199666
880,-19,-20.16027669
881,-20,-20.15867393
882,-21,-20.16708719
883,-20,-20.16541632
884,-19,-20.15376215
885,-19,-20.14222453
886,-21,-20.15080229
887,-21,-20.15929426
888,-19,-20.14770132
889,-19,-20.13622431
890,-20,-20.13486206
891,-21,-20.14351344
892,-20,-20.14207831
893,-18,-20.12065753
894,-19,-20.10945095
895,-21,-20.11835644
896,-20,-20.11717288
897,-21,-20.12600115
898,-21,-20.13474114
899,-20,-20.13339373
900,-21,-20.14205979
901,-20,-20.14063919
902,-20,-20.1392328
903,-21,-20.14784047
904,-19,-20.13636207
905,-17,-20.10499844
906,-21,-20.11394846
907,-19,-20.10280898
908,-19,-20.09178089
909,-21,-20.10086308
910,-21,-20.10985445
911,-20,-20.1087559
912,-20,-20.10766834
913,-20,-20.10659166
914,-17,-20.07552574
915,-21,-20.08477049
916,-19,-20.07392278
917,-19,-20.06318355
918,-19,-20.05255172
919,-21,-20.0620262
920,-21,-20.07140594
921,-20,-20.07069188
922,-21,-20.07998496
923,-17,-20.04918511
924,-21,-20.05869326
925,-20,-20.05810633
926,-21,-20.06752526
927,-21,-20.07685001
928,-20,-20.07608151
929,-20,-20.0753207
930,-21,-20.08456749
931,-20,-20.08372181
932,-21,-20.0928846
933,-21,-20.10195575
934,-20,-20.10093619
935,-21,-20.10992683
936,-20,-20.10882756
937,-18,-20.08773929
938,-21,-20.09686189
939,-21,-20.10589327
940,-19,-20.09483434
941,-20,-20.093886
942,-20,-20.09294714
943,-20,-20.09201767
944,-16,-20.05109749
945,-21,-20.06058652
946,-21,-20.06998065
947,-21,-20.07928084
948,-20,-20.07848804
949,-21,-20.08770315
950,-21,-20.09682612
951,-20,-20.09585786
952,-19,-20.08489928
953,-20,-20.08405029
954,-19,-20.07320979
955,-20,-20.07247769
956,-21,-20.08175291
957,-21,-20.09093538
958,-18,-20.07002603
959,-13,-19.99932577
960,-21,-20.00933251
961,-21,-20.01923919
962,-16,-19.9790468
963,-17,-19.94925633
964,-21,-19.95976376
965,-20,-19.96016613
966,-21,-19.97056446
967,-21,-19.98085882
968,-21,-19.99105023
969,-21,-20.00113973
970,-20,-20.00112833
971,-19,-19.99111705
972,-18,-19.97120588
973,-17,-19.94149382
974,-20,-19.94207888
975,-21,-19.95265809
976,-20,-19.95313151
977,-21,-19.9636002
978,-19,-19.95396419
979,-21,-19.96442455
980,-18,-19.94478031
981,-21,-19.9553325
982,-21,-19.96577918
983,-21,-19.97612139
984,-21,-19.98636017
985,-17,-19.95649657
986,-21,-19.96693161
987,-21,-19.97726229
988,-21,-19.98748967
989,-18,-19.96761477
990,-19,-19.95793862
991,-21,-19.96835924
992,-19,-19.95867564
993,-21,-19.96908889
994,-21,-19.979398
995,-21,-19.98960402
996,-21,-19.99970798
997,-21,-20.0097109
998,-18,-19.98961379
999,-19,-19.97971765
1000,-20,-19.97992048
1001,-18,-19.96012127
1002,-21,-19.97052006
1003,-20,-19.97081486
1004,-21,-19.98110671
1005,-20,-19.98129564
1006,-19,-19.97148269
1007,-18,-19.95176786
1008,-19,-19.94225018
1009,-19,-19.93282768
1010,-20,-19.9334994
1011,-16,-19.89416441
1012,-19,-19.88522276
1013,-20,-19.88637054
1014,-18,-19.86750683
1015,-20,-19.86883176
1016,-21,-19.88014344
1017,-19,-19.87134201
1018,-19,-19.86262859
1019,-20,-19.8640023
1020,-21,-19.87536228
1021,-21,-19.88660866
1022,-21,-19.89774257
1023,-17,-19.86876515
1024,-21,-19.88007749
1025,-19,-19.87127672
1026,-20,-19.87256395
1027,-20,-19.87383831
1028,-21,-19.88509993
1029,-19,-19.87624893
1030,-20,-19.87748644
1031,-21,-19.88871158
1032,-21,-19.89982446
1033,-21,-19.91082622
1034,-21,-19.92171795
1035,-19,-19.91250077
1036,-20,-19.91337577
1037,-21,-19.92424201
1038,-20,-19.92499959
1039,-20,-19.92574959
1040,-21,-19.9364921
1041,-18,-19.91712718
1042,-21,-19.9279559
1043,-19,-19.91867635
1044,-20,-19.91948958
1045,-20,-19.92029469
1046,-19,-19.91109174
1047,-19,-19.90198082
1048,-21,-19.91296101
1049,-20,-19.9138314
1050,-21,-19.92469309
1051,-17,-19.89544616
1052,-21,-19.9064917
1053,-21,-19.91742678
1054,-18,-19.89825251
1055,-21,-19.90926999
1056,-21,-19.92017729
1057,-17,-19.89097551
1058,-21,-19.90206576
1059,-18,-19.8830451
1060,-21,-19.89421465
1061,-21,-19.9052725
1062,-19,-19.89621978
1063,-17,-19.86725758
1064,-20,-19.86858501
1065,-20,-19.86989916
1066,-18,-19.85120016
1067,-21,-19.86268816
1068,-19,-19.85406128
1069,-20,-19.85552067
1070,-18,-19.83696546
1071,-20,-19.83859581
1072,-21,-19.85020985
1073,-19,-19.84170775
1074,-21,-19.85329067
1075,-21,-19.86475777
1076,-20,-19.86611019
1077,-18,-19.84744909
1078,-19,-19.8389746
1079,-21,-19.85058485
1080,-20,-19.852079
1081,-21,-19.86355821
1082,-21,-19.87492263
1083,-16,-19.8361734
1084,-19,-19.82781167
1085,-21,-19.83953355
1086,-19,-19.83113822
1087,-20,-19.83282683
1088,-21,-19.84449857
1089,-20,-19.84605358
1090,-21,-19.85759304
1091,-16,-19.81901711
1092,-18,-19.80082694
1093,-19,-19.79281867
1094,-18,-19.77489049
1095,-20,-19.77714158
1096,-19,-19.76937017
1097,-21,-19.78167646
1098,-20,-19.7838597
1099,-20,-19.7860211
1100,-20,-19.78816089
1101,-21,-19.80027928
1102,-21,-19.81227649
1103,-20,-19.81415372
1104,-19,-19.80601219
1105,-20,-19.80795207
1106,-19,-19.79987255
1107,-21,-19.81187382
1108,-17,-19.78375508
1109,-20,-19.78591753
1110,-20,-19.78805836
1111,-21,-19.80017777
1112,-19,-19.79217599
1113,-19,-19.78425423
1114,-19,-19.77641169
1115,-20,-19.77864757
1116,-19,-19.7708611
1117,-19,-19.76315249
1118,-20,-19.76552096
1119,-19,-19.75786575
1120,-21,-19.7702871
1121,-17,-19.74258423
1122,-21,-19.75515838
1123,-17,-19.7276068
1124,-16,-19.69033073
1125,-21,-19.70342742
1126,-19,-19.69639315
1127,-21,-19.70942922
1128,-19,-19.70233493
1129,-17,-19.67531158
1130,-19,-19.66855846
1131,-20,-19.67187288
1132,-20,-19.67515415
1133,-21,-19.68840261
1134,-19,-19.68151858
1135,-20,-19.68470339
1136,-19,-19.67785636
1137,-20,-19.6810778
1138,-21,-19.69426702
1139,-21,-19.70732435
1140,-20,-19.7102511
1141,-18,-19.69314859
1142,-20,-19.69621711
1143,-20,-19.69925494
1144,-21,-19.71226239
1145,-18,-19.69513976
1146,-18,-19.67818837
1147,-20,-19.68140648
1148,-15,-19.63459242
1149,-21,-19.64824649
1150,-21,-19.66176403
1151,-16,-19.62514639
1152,-21,-19.63889492
1153,-21,-19.65250597
1154,-18,-19.63598092
1155,-20,-19.63962111
1156,-21,-19.6532249
